ItemNumber,Description,PrimaryVendorNumber,VendorItem,MfgId,MfgName,MfgItemCount,LastCost,StdCost,AvgCost,Revision,ItemLeadTime,DefaultWhse,TotalQty
EC-004-033SA2H,"Final Assembly for NIC - WITH HOUSING and packaging",,"",,,0,1.938441000000000000,1.867127,1.938441,B,7,ELANSR,0.000000
EC-004-033SASMTE,"SMT Subassembly for NIC Module w/ EXTERNAL Antenna & Housing",,"",,,0,0.000000000000000000,22.195414,20.760000,C,14,ELANSR,0.000000
EC-004-033SASMTI,"SUBASSEMBLY FOR NIC MODULE BLUETOOTH-WIFI INTEGRATED ANTENNA",,"",,,0,28.013321000000000000,27.645414,32.182082,C,14,ELANSR,0.000000
EC-004-034,"RTD Probe, no flange, 3"" Length, (8"" cable) AMP connector.",,"",,,1,3.140000000000000000,3.140000,3.140000,A,7,ELANSR,340.000000
EC-004-034IN,"INTERNAL ASSY EC-004-034",,"",,,0,1.865000000000000000,3.140000,1.865000,A,7,ELANSR,0.000000
EC-004-034SA,"Subassembly for RTD Probe, no flange, 3"" Length, (8"" cable)",DEL102,"SD10244335 (A2)",,,0,3.140000000000000000,3.140000,3.140000,,0,ELANSR,0.000000
EC-004-036,"PWM Signal Conditioner",,"",,,0,0.000000000000000000,0.000000,0.000000,,7,ELANSR,0.000000
EC-004-037A001,"Edge Oven, Small Cap Touch UI",,"",,,0,32.566608358000000000,32.654786,32.566608,K,7,ELANSR,0.000000
EC-004-037A001SA,"Finished Subassembly Edge Oven UI",,"",,,0,13.197830000000000000,13.299364,13.197830,K,7,ELANSR,0.000000
EC-004-037A001SASMT,"SMT Portion of Edge Oven UI Subassembly",,"",,,0,13.197830000000000000,13.299364,13.197830,K,14,ELANSR,0.000000
EC-004-037A001SATH,"TH Portion of Edge Oven UI Subassembly",,"",,,0,38.558876000000000000,17.668528,30.000000,X3,14,ELANSR,0.000000
EC-004-042,"USB Cable Interface",,"",,,0,5.237921000000000000,6.010999,5.237965,A,7,ELANSR,600.000000
EC-004-042A001,"Migali Panel Mount USB Board 	",,"",,,0,6.002364845000000000,6.011972,6.002365,A,7,ELANSR,0.000000
EC-004-042A001SA,"Subassembly for Migali Panel Mount USB board",,"",,,0,5.980940000000000000,5.980940,5.980940,A,7,ELANSR,0.000000
EC-004-042A001SATH,"TH Portion for USB Cable Interface",,"",,,0,5.980940000000000000,5.980940,5.980940,A,14,ELANSR,0.000000
EC-004-044,"Do not order Display- changing w/MO2631 7"" Touchscreen UI",,"",,,0,82.241671000000000000,86.128445,82.276513,C,7,ELANSR,0.000000
EC-004-044SA,"Subassembly for EC-004-044 7"" Touchscreen UI",,"",,,0,36.521859000000000000,40.393583,36.549730,C,7,ELANSR,0.000000
EC-004-044SASMT,"SMT portion of EC-004-044 7"" Touchscreen UI",,"",,,0,36.491992000000000000,40.393583,36.521859,C,14,ELANSR,0.000000
EC-004-045,"RTD Probe 24"" 0.187 dia 0.187 faston,100K 22 AWG",,"",,,1,2.047642824000000000,2.047643,2.047643,A,7,ELANSR,0.000000
EC-004-045A001,"NTC Thermistor Probe 100k",THI100,"NTSF0104FZ182",THI500,"Thinking Electronics",1,1.958496000000000000,1.960643,1.958496,A,7,ELANSR,1165.000000
EC-004-045A001SA,"Subassembly for NTC Thermistor Probe 100K",THI100,"NTSF0104FZ182",,,0,1.958000000000000000,1.958000,1.958000,,7,ELANSR,0.000000
EC-004-045A002,"NTC Thermistor Probe 100k",THI100,"NTSF0104FZ182A",THI500,"Thinking Electronics",1,2.045000000000000000,0.000000,2.045000,,7,ELANSR,0.000000
EC-004-045SA,"Subassembly for RTD Probe 24"" 0.187 faston,100K 22 AWG",THI100,"NTSF0104FZ182A",THI500,"Thinking Electronics",1,2.045000000000000000,2.045000,2.045000,,0,ELANSR,0.000000
EC-004-046,"RTD Probe 10K,24"" 250 dia .250 faston 22 AWG",,"",,,1,2.242642824000000000,0.002643,2.242643,A,7,ELANSR,1000.000000
EC-004-046B001,"NTC Thermistor Probe 10K",,"",,,1,1.801516681000000000,0.001519,1.801517,A,7,ELANSR,209.000000
EC-004-046B001SA,"Subassembly for NTC Thermistor Probe 10K",THI100,"NTSF0103FZF53",THI500,"Thinking Electronic ",1,1.800000000000000000,0.000000,1.800000,A,7,ELANSR,0.000000
EC-004-046SA,"Subassambly for RTD Probe 10K,24"" dia. 250 faston 22 AWG",THI100,"NTSF0103FZE26A",THI500,"Thinking Electronics",1,2.240000000000000000,0.000000,2.240000,,7,ELANSR,0.000000
EC-004-047A001,"NTC Thermistor Probe 10K Lug 3in",,"",,,0,1.361536000000000000,0.129703,1.361536,A,7,ELANSR,0.000000
EC-004-047A001SA,"Subassembly for NTC Thermistor Probe 10K Lug 3in",THI100,"NTSA0103FZK16",THI500,"Thinking Electronics",1,1.250000000000000000,-0.045100,1.250000,A,0,ELANSR,0.000000
EC-004-047C001,"NTC Thermistor Probe 10K Lug 3in",,"",,,0,2.176708579000000000,2.176712,2.176709,A,0,ELANSR,600.000000
EC-004-047C001SA,"Subassembly for NTC Thermistor Probe 10K Lug 3in",THI100,"NTSA0103FZK48",THI500,"Thinking",1,2.175000000000000000,2.175000,2.175000,,0,ELANSR,1000.000000
EC-004-048A018,"18 in RS485 B Serial Harness",,"",,,0,0.721837940000000000,0.721883,0.721838,A,7,ELANSR,100.000000
EC-004-049A106,"RTD Probe High Accuracy",,"",,,0,0.000000000000000000,11.304404,0.000000,A,7,ELANSR,0.000000
EC-004-049A106SA,"Subassembly for RTD Probe High Accuracy",PUI100,"P1000-14040303",PUI500,"Probes Unlimited Inc",1,11.300000000000000000,11.300000,11.300000,,7,ELANSR,0.000000
EC-004-050A009,"USB Wire Harness",,"",,,0,1.354016360000000000,1.354606,1.354016,A,7,ELANSR,0.000000
EC-004-050A009SA,"USB Wire Harness",,"",,,0,0.000000000000000000,0.000000,0.000000,,0,,
EC-004-051A001,"AC Voltage Monitor",,"",,,0,5.376748138050000000,6.411129,5.376748,X4,0,ELANSR,0.000000
EC-004-051SA,"Subassembly for AC Voltage Monitor",,"",,,0,4.955981000000000000,5.660876,4.955981,X4,0,ELANSR,0.000000
EC-004-051SASMT,"SMT level for AC Voltage Monitor",,"",,,0,3.856630000000000000,4.178716,3.856630,X4,0,ELANSR,0.000000
EC-004-051SATH,"TH level for AC Voltage Monitor",,"",,,0,1.099351000000000000,1.482160,1.099351,X4,0,ELANSR,0.000000
EC-004-052A001,"Bluestar RTD Module",,"",,,0,5.528714876950000000,5.188722,5.528715,A,0,ELANSR,0.000000
EC-004-052SA,"Subassembly for Bluestar RTD Module",,"",,,0,4.382185000000000000,4.442279,4.382185,A,0,ELANSR,70.000000
EC-004-052SASMT,"SMT portion for Bluestar RTD Module",,"",,,0,4.382185000000000000,4.442279,4.382185,A,0,ELANSR,0.000000
EC-004-053A001,"Probe, Lug, 106K Custom, 24 In Cable",,"",,,0,1.931511262000000000,3.860311,1.931511,A,0,ELANSR,145.000000
EC-004-053A001SA,"Subassembly for the  Probe, Lug, 106K Custom, 24 In Cable",CHE100,"EC-004-053A001SA",CHE500,"Cheemi",1,1.930000000000000000,1.930000,1.930000,,0,ELANSR,0.000000
EC-004-055A001,"Programmer MEGA XMEGA",,"",,,0,13.112407675000000000,12.307719,13.112408,A,0,ELANSR,0.000000
EC-004-055A001SA,"Subasssembly for the Programmer MEGA XMEGA",,"",,,0,7.273519000000000000,6.354149,7.273519,A,0,ELANSR,0.000000
EC-004-055A001SASMT,"SMT Portion for the Programmer MEGA XMEGA",,"",,,0,7.030393000000000000,6.085173,7.030393,A,0,ELANSR,0.000000
EC-004-055A001SATH,"TH Portion for the Programmer MEGA XMEGA",,"",,,0,0.243126000000000000,0.268976,0.243126,A,0,ELANSR,0.000000
EC-004-056A106,"Probe, Refrig,  Thermistor,  10K, 106"", 0.187 OD,  2""",,"",,,0,5.780000000000000000,5.780000,5.780000,A,0,ELANSR,0.000000
EC-004-056A106SA,"SA for Probe, Refrig,  Thermistor,  10K, 106"", 0.187 OD,  2""",PUI100,"P10K-13020403C",PUI500,"PUI Unlimited Inc ",1,5.780000000000000000,5.780000,5.780000,,0,ELANSR,0.000000
EC-004-057A106,"Probe, Refrig,  Thermistor, GLYCOL,   10K, 106""",,"",,,0,0.000000000000000000,13.190000,0.000000,A,0,ELANSR,0.000000
EC-004-057A106SA,"SA for Probe, Refrig,  Thermistor, GLYCOL,   10K, 106""",PUI100,"P10K-20120801",PUI500,"Probes Unlimited Inc ",1,0.000000000000000000,13.190000,0.000000,,0,ELANSR,0.000000
EC-004-058A106,"Probe, Refrig,  RTD,  P1000, 106"", 0.187 OD,  2""",,"",,,0,0.000000000000000000,0.000000,0.000000,A,0,ELANSR,0.000000
EC-004-058A106SA,"SA for Probe, Refrig,  RTD, GLYCOL, P1000,  106"",",PUI100,"P1000-14040303B",PUI500,"Probes Unlimited",1,0.000000000000000000,0.000000,0.000000,,0,ELANSR,0.000000
EC-004-059A106,"Probe, Refrig,  RTD, GLYCOL, P1000,  106"", Do we need pkg?",,"",,,0,18.670000000000000000,0.000000,18.670000,A,0,ELANSR,382.000000
EC-004-059A106SA,"SA for Probe, Refrig,  RTD, GLYCOL, P1000,  106"",",PUI100,"P1000-20120801",PUI500,"Probes Unlimited ",1,0.000000000000000000,0.000000,0.000000,,0,ELANSR,1.000000
EC-004-060A001,"Harness, USB_PCB to UI",,"",,,0,6.603461150000000000,6.604142,6.603461,A,0,ELANSR,0.000000
EC-004-061A001,"Griddle RTD Probe",,"",,,0,7.180000000000000000,7.180000,7.180000,X1,0,ELANSR,0.000000
EC-004-061A001SA,"Probe, RTD, 1k, 5/16-18, Griddle",CHE100,"EC-004-061A001SA",,,1,7.180000000000000000,7.180000,7.180000,,0,ELANSR,0.000000
EC-004-062A008,"Probe, RTD, 1K, Flanged, 2.25 in, 8 in Cable",,"",,,0,4.550665575000000000,4.550126,4.550666,A,0,ELANSR,0.000000
EC-004-062A008SA,"Probe, RTD, 1K, Flanged, 2.25 in, 8 in Cable SA",CHE100,"EC004062A008SA",CHEE500,"Cheemi Technology Co",1,4.550000000000000000,4.550000,4.550000,,0,ELANSR,0.000000
EC-004-063A201,"Probe, Dual Thermocouple, J Type, 2 in, 24 in",,"",,,0,5.202720515000000000,5.200731,5.202721,A,0,ELANSR,100.000000
EC-004-063A201SA,"SA for Probe, Dual Thermocouple, J Type, 2 in, 24 in",CHE100,"EC-004-063A201SA",CHE500,"Cheemi Technology",1,5.200000000000000000,5.200000,5.200000,,0,ELANSR,0.000000
EC-004-063A601,"Probe, Dual Thermocouple, J Type, 6 in, 121 in",CHE100,"EC-004-063A601SA",CHE500,"Cheemi",1,12.962720515000000000,12.960731,12.962721,A,0,ELANSR,100.000000
EC-004-063A601SA,"Probe, Dual Thermocouple, J Type, 6 in, 121 in",CHE100,"EC-004-063A601SA",CHE,"Cheemi",1,12.960000000000000000,12.960000,12.960000,,0,ELANSR,0.000000
EC-004-063A801,"Probe, Dual Thermocouple, J Type, 8.5 in, 121 in",CHE100,"EC-004-063A801SA",CHE500,"Cheemi",1,13.182720515000000000,13.180731,13.182721,A,0,ELANSR,100.000000
EC-004-063A801SA,"Probe, Dual Thermocouple, J Type, 8.5 in, 121 in",CHE100,"EC-004-063A801SA",CHE500,"Cheemi",1,13.180000000000000000,13.180000,13.180000,,0,ELANSR,0.000000
EC-004-064A001,"Sensor, Current Sense Assembly",,"",,,0,3.302741630000000000,2.900731,3.302742,A,0,ELANSR,0.000000
EC-004-064SA,"!! Sensor, Current Sense Assembly SA",THA100,"TL56-200",THA,"Thai Lin Radio Coil Mfy Ltd",1,3.300000000000000000,2.900000,3.300000,,0,ELANSR,0.000000
EC-004-066A001,"UPM Mounting Adapter",,"",,,0,0.638319342000000000,0.641034,0.638319,B,0,ELANSR,3297.000000
EC-004-067,"PIC24 Reset Daughter Board - Master",,"",,,0,0.000000000000000000,0.094929,0.830000,X1,0,ELANSR,0.000000
EC-004-067A001,"PIC24 Reset Daughter Board, A-S",,"",,,0,0.845170329000000000,0.047208,0.845170,A,0,ELANSR,0.000000
EC-004-067A001SA,"SA for PIC24 Reset Daughter Board, A-S",,"",,,0,0.828914000000000000,0.041345,0.828914,A,0,ELANSR,0.000000
EC-004-067A001SASMT,"SMT for PIC24 Reset Daughter Board, A-S",,"",,,0,0.828914000000000000,0.041345,0.828914,A,0,ELANSR,0.000000
EC-004-067A002,"PIC24 Reset Daughter Board, Ovention",,"",,,0,0.904231460000000000,0.047208,0.853262,A,0,ELANSR,40.000000
EC-004-067A002SA,"SA for PIC24 Reset Daughter Board, Ovention",,"",,,0,0.903118000000000000,0.041345,0.903118,A,0,ELANSR,0.000000
EC-004-067A002SASMT,"SMT for PIC24 Reset Daughter Board, Ovention",,"",,,0,0.903118000000000000,0.041345,0.903118,A,0,ELANSR,0.000000
EC-004-067SA,"SA for PIC24 Reset Daughter Board - Master",,"",,,0,0.839874000000000000,0.001345,0.839874,X1,0,ELANSR,0.000000
EC-004-067SASMT,"SMT for PIC24 Reset Daughter Board - Master",,"",,,0,0.839874000000000000,0.001345,0.839874,X1,0,ELANSR,0.000000
EC-004-068A001,"Optical Encoder w/ Switch",,"",,,0,12.485517250000000000,0.780853,12.485517,A,0,ELANSR,0.000000
EC-004-069A001,"Probe, NTC Thermistor, 10K, 10 in",,"",,,0,0.802736190000000000,0.000731,0.802736,A,0,ELANSR,0.000000
EC-004-069A001SA,"SA for Probe, NTC Thermistor, 10K, 10 in",CHE100,"TNM403",CHE500,"Cheemi Technology ",1,0.800000000000000000,0.000000,0.800000,A,0,ELANSR,0.000000
EC-004-070A084,"Harness, Cable, RS 485 Serial, 84 in",,"",,,0,4.892736190000000000,0.000731,4.892736,A,0,ELANSR,0.000000
EC-004-070A084SA,"SA for Harness, Cable, RS 485 Serial, 84 in",SIN100,"EC-004-070A084SA",,,0,4.890000000000000000,0.000000,4.890000,A,0,ELANSR,0.000000
EC-004-070A900,"Harness, Cable, RS 485 Serial, 900 in",,"",,,0,0.000000000000000000,23.053351,23.040000,A,0,ELANSR,0.000000
EC-004-070A900SA,"SA for Harness, Cable, RS 485 Serial, 900 in",SIN100,"3010031G900",,,0,0.000000000000000000,23.040000,23.040000,,0,ELANSR,0.000000
EC-004-071A074,"Harness, Probe Extension, 74 in",,"",,,0,4.192736190000000000,4.190731,4.192736,A,0,ELANSR,0.000000
EC-004-071A074SA,"SA for Harness, Probe Extension, 74 in",SIN100,"3010094A074",,,1,4.190000000000000000,4.190000,4.190000,,0,ELANSR,0.000000
EC-004-071A890,"Harness, Probe Extension, 890 in",,"",,,0,8.760000000000000000,8.180731,8.180000,A,0,ELANSR,0.000000
EC-004-071A890SA,"SA for Harness, Probe Extension, 890 in",SIN100,"3010094A890",,,0,8.760000000000000000,8.180000,8.180000,,0,ELANSR,0.000000
EC-004-072A030,"Probe, Thermistor, NTC 10K, 30 cm",,"",,,0,0.640665570000000000,0.530126,0.640666,B,0,ELANSR,1000.000000
EC-004-072A030SA,"!!!SA for Probe, Thermistor, NTC 10K, 30 cm, SA",CHE100,"EC-004-072A030SA",CHE500,"Cheemi Technology",1,0.640000000000000000,0.530000,0.530000,,0,ELANSR,0.000000
EC-004-072A030SAB,"SA for Probe, Thermistor, NTC 10K, 30 cm, SA",CHE100,"EC-004-072A030SAB",CHE500,"Cheemi Technology",1,0.640000000000000000,0.000000,0.640000,,0,ELANSR,0.000000
EC-004-072A300,"Probe, Thermistor, NTC 10K, 300 cm",,"",,,0,1.232662280000000000,1.110504,1.232662,B,0,ELANSR,1000.000000
EC-004-072A300SA,"!!!!SA for Probe, Thermistor, NTC 10K, 300 cm, SA",CHE100,"EC-004-072A300SA",CHE500,"Cheemi Technology",1,1.230000000000000000,1.110000,1.110000,,0,ELANSR,0.000000
EC-004-072A300SAB,"!!!!SA for Probe, Thermistor, NTC 10K, 300 cm, SA",CHE100,"EC-004-072A300SAB",CHE500,"Cheemi Technology",1,1.230000000000000000,0.000000,1.230000,,0,ELANSR,0.000000
EC-008-001,"Integrated circuit board; TDR",,"",,,0,5.710000000000000000,6.652400,5.710000,A,7,ELANSR,0.000000
EC-008-001IN,"Internal Assy of EC-008-001",,"",,,0,4.510000000000000000,6.652400,4.510000,INA,7,ELANSR,0.000000
EC-008-001SA,"Subassembly for Integrated circuit board; TDR",ATR100,"EC-008-001SA",,,0,6.190000000000000000,6.652400,6.190000,A,7,ELANSR,100.000000
EC-009-001,"Redesign on this board Integrated circuit board; TST2314",,"",,,0,13.160000000000000000,0.000000,13.160000,H,7,ELANSR,0.000000
EC-009-001A001,"TST2314 Lochinvar SMT version",,"",,,0,0.000000000000000000,9.892395,0.000000,X1,7,ELANSR,0.000000
EC-009-001A001SA,"Finished Subassembly TST2314 Lochinvar SMT version",,"",,,0,0.000000000000000000,9.892395,0.000000,X1,7,ELANSR,0.000000
EC-009-001A001SASMT,"SMT portion TST2314 Lochinvar SMT version",,"",,,0,0.000000000000000000,2.582617,0.000000,X1,14,ELANSR,0.000000
EC-009-001A001SATH,"TH portion TST2314 Lochinvar SMT version",,"",,,0,0.000000000000000000,7.309778,0.000000,X1,14,ELANSR,0.000000
EC-009-001IN,"INTERNAL ASSY FOR EC-009-001",,"",,,0,13.160000000000000000,0.000000,13.160000,H,7,ELANSR,0.000000
EC-009-001SA,"Redesign Subassembly for Integrated circuit board; TST2314",SUR100,"EC-009-001LF",,,0,13.160000000000000000,0.000000,13.160000,,7,ELANSR,0.000000
EC-009-002,"Lochinvar RLY2056 [OAR]",,"",,,0,13.809091775000000000,13.856651,13.809092,INB,7,ELANSR,0.000000
EC-009-002SA,"Subassembly, Lochinvar RLY2056 [OAR]",,"",,,0,13.556646000000000000,13.602064,13.556646,B,7,ELANSR,0.000000
EC-009-003,"RLY2107 Lochinvar",,"",,,0,5.806747980000000000,5.790066,5.806748,F,7,ELANSR,0.000000
EC-009-004,"Lochinvar RLY2108",,"",,,0,9.881239000000000000,10.575358,9.881239,B,7,ELANSR,0.000000
EC-009-004SA,"Subassembly for Lochinavar RLY2108",,"",,,0,9.091156000000000000,10.169898,9.091156,B,7,ELANSR,0.000000
EC-009-004SATH,"TH Assembly for RLY2108",,"",,,0,9.091156000000000000,10.169898,9.091156,B,14,ELANSR,0.000000
EC-009-005,"RLY2202 Connect Board",,"",,,0,6.632091284000000000,7.629102,6.632091,J,7,ELANSR,60.000000
EC-009-006,"RLY2120 Connect Board",,"",,,0,6.092037048000000000,6.708102,6.092037,B,7,ELANSR,60.000000
EC-009-007,"RLY2114 Connect Board",,"",,,0,7.063518639000000000,4.532211,7.063519,F,7,ELANSR,0.000000
EC-009-008,"RLY2121 Connector Board",,"",,,0,7.870000000000000000,7.922060,7.840000,D,7,ELANSR,0.000000
EC-009-009,"RLY2085 Knight Relay",,"",,,0,16.154325498000000000,16.216392,16.154325,C,7,ELANSR,1065.000000
EC-009-009SA,"RLY2085 PCB with tabs inserted",,"",,,0,2.139482000000000000,2.176338,2.139655,A,7,ELANSR,28.000000
EC-009-010,"RLY20002 Connect Board",,"",,,0,4.346847801000000000,4.827736,4.346848,A,7,ELANSR,0.000000
EC-009-011,"RLY20023 Connector Board",,"",,,0,8.146273804000000000,7.649334,8.146274,G,7,ELANSR,60.000000
EC-009-012,"RLY20062 Connector Board",,"",,,0,6.281762690000000000,6.890018,6.281763,F,7,ELANSR,122.000000
EC-009-013,"RLY20063 Connector Board",,"",,,0,5.277938855000000000,5.684018,5.277939,H,7,ELANSR,0.000000
EC-009-013A,"RLY20063 built at Belford",,"",,,0,8.344600000000000000,0.000000,8.344600,,7,ELANSR,0.000000
EC-009-014,"RLY20064 Connect Board",,"",,,0,7.074711000000000000,7.765289,7.120000,F,7,ELANSR,0.000000
EC-009-015,"RLY20066 Connect Board",,"",,,0,5.030712592000000000,4.923494,5.030713,E,7,ELANSR,60.000000
EC-009-016,"RLY20067 Connector Board",,"",,,0,2.777749877000000000,2.586887,2.777750,A,7,ELANSR,243.000000
EC-009-017,"RLY20078 Connect Board",,"",,,0,2.250300489000000000,3.983100,2.250300,D,7,ELANSR,240.000000
EC-009-018,"RLY20070 Connect Board",,"",,,0,4.186231006000000000,4.128256,4.186231,B,7,ELANSR,0.000000
EC-009-019,"RLY20080",,"",,,0,2.090156377000000000,2.299038,2.090156,A,7,ELANSR,998.000000
EC-009-020,"RLY20091",,"",,,0,5.386932000000000000,5.072389,5.360000,B,7,ELANSR,0.000000
EC-009-021,"RLY20096 Relay board",,"",,,0,21.018759924000000000,30.427188,21.018760,A,7,ELANSR,30.000000
EC-009-022,"RLY20100 Connector board",,"",,,0,4.543708793000000000,3.878284,4.543709,E,7,ELANSR,412.000000
EC-009-023,"being redesigned TST20036,",,"",,,0,17.570000000000000000,4.457663,17.570000,B,7,ELANSR,0.000000
EC-009-023IN,"INTERNAL ASSEMBLY OF EC-009-023",,"",,,0,17.570000000000000000,4.457663,17.570000,INB,7,ELANSR,0.000000
EC-009-023SA,"being redesigned TST20036-2 board",SUR100,"EC-009-023LF",,,0,17.570000000000000000,4.457663,17.570000,A,7,ELANSR,0.000000
EC-009-024,"Design change Lochinvar RLY20117",,"",,,0,2.525376149000000000,2.809101,2.525376,B,7,ELANRP,62.000000
EC-009-025,"Obsolete Micro on this programRLY20119, Testing Service Tool",,"",,,0,32.526201873000000000,27.145102,32.526202,D1,7,ELANSR,0.000000
EC-009-025SA,"Sub-assembly, RLY20119",,"",,,0,2.799162000000000000,16.952941,3.150000,D,7,ELANSR,0.000000
EC-009-026,"Lochinvar RLY20130",,"",,,0,5.537875903000000000,5.943159,5.537876,C,7,ELANSR,119.000000
EC-009-027,"RLY20137, Lochinvar",,"",,,0,7.094330434000000000,6.847475,7.094330,B,7,ELANSR,720.000000
EC-009-028,"Lochinvar 100209755",,"",,,0,6.520714262000000000,7.613289,6.520714,C,7,ELANSR,982.000000
EC-009-029,"Lochinvar 100265692",,"",,,0,6.424069472000000000,7.014639,6.424069,A,7,ELANSR,0.000000
EC-009-029A001,"RLY 100383570",,"",,,0,6.662502058000000000,-1.201397,6.662502,A,0,ELANSR,763.000000
EC-009-029A001SA,"SA for RLY 100383570",,"",,,0,6.336524000000000000,-1.176708,6.336524,A,0,ELANSR,0.000000
EC-009-029A001SATH,"TH for RLY 100383570",,"",,,0,6.336524000000000000,-1.176708,6.336524,A,0,ELANSR,0.000000
EC-009-030,"100271875   Connector Board Delta (Populated)",,"",,,0,7.308328791000000000,7.854373,7.308329,A.1,7,ELANSR,723.000000
EC-009-030A001,"100273179   Connector Board Delta (DE-Populated)",,"",,,0,4.073475936000000000,4.506403,4.073476,A.1,7,ELANSR,600.000000
EC-009-030A002,"Noble Board 8"" Cable",,"",,,0,7.672212000000000000,8.711897,7.850000,A,7,ELANSR,120.000000
EC-009-031,"Connector Board, Altlas 100272686",,"",,,0,2.026156377000000000,2.236038,2.026156,A,7,ELANSR,361.000000
EC-009-032,"Connector Board, 100283173",,"",,,0,1.953530643000000000,2.525683,1.953531,C,7,ELANSR,121.000000
EC-009-033,"2-Stage Thermostat TST20036",,"",,,0,15.194341666192000000,15.795685,15.194342,D,7,ELANSR,298.000000
EC-009-033SA,"Subassembly for 2-Stage Thermostat TST20036",,"",,,0,14.454374000000000000,15.028444,14.454374,D,7,ELANSR,0.000000
EC-009-033SASMT,"SMT portion for 2-Stage Thermostat TST20036",,"",,,0,5.491270000000000000,5.477552,5.491270,D,14,ELANSR,0.000000
EC-009-033SATH,"TH portion for 2-Stage Thermostat TST20036",,"",,,0,8.963104400000000000,9.550892,8.963104,D,14,ELANSR,0.000000
EC-009-034,"TST2314;2-Stage Thermostat",,"",,,0,12.313418949534000000,12.902084,12.313419,E,7,ELANSR,750.000000
EC-009-034SA,"Subassembly for TST2314;2-Stage Thermostat",,"",,,0,11.572413000000000000,12.134843,11.572350,E,7,ELANSR,2.000000
EC-009-034SASMT,"SMT Portion for TST2314;2-Stage Thermostat",,"",,,0,4.693148000000000000,4.633042,4.665085,E,14,ELANSR,0.000000
EC-009-034SATH,"TH Portion for TST2314;2-Stage Thermostat",,"",,,0,6.937815240000000000,7.501801,6.907328,E,14,ELANSR,0.000000
EC-009-035,"Pump Relay Board",,"",,,0,15.462029720000000000,12.110338,15.462030,A,7,ELANSR,110.000000
EC-009-035SA,"Subassembly for Pump Relay Board",,"",,,0,13.809494000000000000,10.445387,13.809494,A,7,ELANSR,0.000000
EC-009-035SASMT,"SMT portion for Pump Relay Board",,"",,,0,1.961375000000000000,1.292000,1.961375,A,14,ELANSR,0.000000
EC-009-035SATH,"TH Portion for Pump Relay Board",,"",,,0,11.848119000000000000,9.153387,11.848119,A,14,ELANSR,0.000000
EC-009-036,"100321089, Connector Board, Jaguar",,"",,,0,2.818283343399000000,3.177055,2.818283,C,7,ELANSR,600.000000
EC-009-036SA,"SA portion for 100321089, Connector Board, Jaguar",,"",,,0,2.465080000000000000,2.403729,2.465080,C,7,ELANSR,0.000000
EC-009-037,"Lochinvar RLY2044",,"",,,0,11.012275328000000000,3.870773,11.012275,B,0,ELANSR,0.000000
EC-009-037SA,"SA for Lochinvar RLY2044",,"",,,0,4.463230000000000000,4.360618,4.463230,B,0,ELANSR,0.000000
EC-009-037SASMT,"SMT for Lochinvar RLY2044",,"",,,0,0.871588000000000000,0.796240,0.871588,B,0,ELANSR,0.000000
EC-009-037SATH,"TH for Lochinvar RLY2044",,"",,,0,3.591642000000000000,3.564378,3.591642,B,0,ELANSR,0.000000
EC-009-038,"Lochinvar 100360772",,"",,,0,6.205883971000000000,2.539211,6.205884,A,0,ELANSR,310.000000
EC-009-038SA,"SA for Lochinvar 100360772",,"",,,0,0.000000000000000000,0.000000,0.000000,,0,ELANSR,0.000000
EC-009-038SATH,"TH for Lochinvar 100360772",,"",,,0,0.000000000000000000,0.000000,0.000000,,0,ELANSR,0.000000
